id,uri,description
bttwh,https://www.cryptokitties.co/events?utm_campaign=breedersclub&#038;utm_source=email&#038;utm_medium=newsletter
a0cbg,https://www.meetdapper.com?utm_campaign=mchpr&#038;utm_source=mch&#038;utm_medium=pr
4bl5p,https://www.cryptokitties.co/blog/post/a-cryptokitty-riding-a-cryptopig-that&#039;s-now-possible-with-dapper-and-crypt?utm_campaign=breedersclub&#038;utm_source=email&#038;utm_medium=newsletter
8f4w2,https://www.cryptokitties.co/blog/post/our-latest-fancy-cat-is-too-hot-to-handle?utm_campaign=breedersclub&#038;utm_source=email&#038;utm_medium=newsletter
9y3tx,https://www.cryptokitties.co/events?utm_campaign=marbles&#038;utm_source=facebook&#038;utm_medium=organicsocial
j2h4g,https://www.cryptokitties.co/events?utm_campaign=marbles&#038;utm_source=twitter&#038;utm_medium=organicsocial
careers,https://www.cryptokitties.co/careers
nqekk,https://www.cryptokitties.co/blog/post/our-latest-fancy-cat-is-too-hot-to-handle/?utm_campaign=magmeow&#038;utm_source=instagram&#038;utm_medium=organicsocial
5tt3q,https://www.cryptokitties.co/blog/post/our-latest-fancy-cat-is-too-hot-to-handle/?utm_campaign=magmeow&#038;utm_source=facebook&#038;utm_medium=organicsocial
o91ys,https://www.cryptokitties.co/blog/post/our-latest-fancy-cat-is-too-hot-to-handle/?utm_campaign=magmeow&#038;utm_source=twitter&#038;utm_medium=organicsocial
f26lk,https://www.meetdapper.com/?utm_campaign=0xresponse&#038;utm_source=twitter&#038;utm_medium=organicsocial
5m1tc,https://www.meetdapper.com/security?utm_campaign=rescuekit&#038;utm_source=twitter&#038;utm_medium=organicsocial
ekzgt,https://www.cryptokitties.co/events?utm_campaign=magmeow&#038;utm_source=twitter&#038;utm_medium=organicsocial
bymu5,https://www.cryptokitties.co/blog/post/things-are-getting-cheezy-in-cryptokitties?utm_campaign=breedersclub&#038;utm_source=email&#038;utm_medium=newsletter
at0nc,https://www.cheezewizards.com/?utm_source=email&#038;utm_campaign=breedersclub&#038;utm_medium=newsletter
9kqw6,https://www.cryptokitties.co/search?include=sale,sire,other&#038;search=fancy:Curdlin&#038;utm_campaign=breedersclub&#038;utm_source=email&#038;utm_medium=newsletter
8ku8n,https://www.cryptokitties.co/search?include=sale,sire,other&#038;search=fancy:Curdlin&#038;utm_campaign=&#038;utm_source=
s0lzy,https://www.cryptokitties.co/blog/post/a-cryptokitty-riding-a-cryptopig-that&#039;s-now-possible-with-dapper-and-crypt?utm_campaign=cryptooink&#038;utm_source=email
lhuuk,https://www.cryptokitties.co/blog/post/a-cryptokitty-riding-a-cryptopig-that&#039;s-now-possible-with-dapper-and-crypt?utm_campaign=cryptooink&#038;utm_source=facebook&#038;utm_medium=organicsocial
ni0rx,https://www.cryptokitties.co/blog/post/a-cryptokitty-riding-a-cryptopig-that&#039;s-now-possible-with-dapper-and-crypt?utm_campaign=cryptooink&#038;utm_source=twitter&#038;utm_medium=organicsocial
2vs9c,https://www.cryptokitties.co?utm_campaign=cryptooink&#038;utm_source=cryptooink&#038;utm_medium=email
0qhod,https://www.cryptokitties.co?utm_campaign=cryptooink&#038;utm_source=cryptooink&#038;utm_medium=page
mcbj8,https://www.cryptokitties.co?utm_campaign=cryptoooink&#038;utm_source=cryptooink&#038;utm_medium=organicsocial
z8ozf,https://chrome.google.com/webstore/detail/dapper/pghmmgdinmfblodenlenkcnmndlnffeo?hl=en&#038;utm_campaign=googlesupport&#038;utm_source=email
ftge3,https://www.cryptokitties.co/leaderboards/prairierose-cup?utm_campaign=prairierose&#038;utm_source=instagram&#038;utm_medium=organicsocial
d6h6b,https://www.cryptokitties.co/leaderboards/prairierose-cup?utm_campaign=prairierose&#038;utm_source=twitter&#038;utm_medium=organicsocial
roadmap,https://docs.google.com/spreadsheets/d/15JcLnQsIA6YwxVhyzNXDLTmYAO23Oc-nzn3vDrkKp00/edit#gid=719712371
ybn0f,https://www.cryptokitties.co/leaderboards/pearl-cup?utm_campaign=pearl&#038;utm_source=instagram&#038;utm_medium=organicsocial
0s174,https://www.cryptokitties.co/leaderboards/pearl-cup?utm_campaign=pearl&#038;utm_source=twitter&#038;utm_medium=organicsocial
2ytb4,https://www.cryptokitties.co/blog/post/a-meowing-monster-is-terrorizing-cryptokitties?utm_campaign=kitijira&#038;utm_source=email
4hlci,https://www.cryptokitties.co/blog/post/a-meowing-monster-is-terrorizing-cryptokitties?utm_campaign=kitijira&#038;utm_source=twitter&#038;utm_medium=organicsocial
hncsn,https://www.cryptokitties.co/events?utm_campaign=kitijira&#038;utm_source=twitter&#038;utm_medium=organicsocial
ww34w,https://github.com/dapperlabs/cryptokitties-bounty-2
gyou0,https://etherscan.io/address/0x57831a0c76ba6b4fdcbadd6cb48cb26e8fc15e93#code
quehy,https://www.cryptokitties.co/blog/post/use-your-cryptokitties-in-decentraland?utm_campaign=decentraland&#038;utm_source=twitter&#038;utm_medium=organicsocial
tezuk,https://www.cryptokitties.co/blog/post/play-with-dapper-and-win-exclusive-cats/?utm_campaign=leaderboard&#038;utm_source=twitter&#038;utm_medium=organicsocial&#038;utm_content=pearlcup
pearlcup,https://www.cryptokitties.co/leaderboards/pearl-cup?utm_campaign=leaderboard&#038;utm_source=twitter&#038;utm_medium=organicsocial&#038;utm_content=pearlcup
1j2rt,https://www.cryptokitties.co/blog/post/play-with-dapper-and-win-exclusive-cats/?utm_campaign=leaderboard&#038;utm_source=instagram&#038;utm_medium=organicsocial&#038;utm_content=pearlcup
42wof,https://www.meetdapper.com?utm_campaign=dappervideo2&#038;utm_source=facebook&#038;utm_medium=organicsocial
ubc,https://www.meetdapper.com/install-chrome-extension/?utm_campaign=ubc_blockchain&#038;utm_source=ubc_blockchain&#038;utm_medium=page
1bl25,https://medium.com/dapperlabs/introducing-dappers-multi-device-support-db6b4f53fb?utm_campaign=blog&#038;utm_source=medium&#038;utm_medium=twitter
6n5rp,https://www.meetdapper.com?utm_campaign=gif&#038;utm_source=twitter&#038;utm_medium=organicsocial
9xtm0,https://www.meetdapper.com?utm_campaign=multi&#038;utm_source=twitter&#038;utm_medium=organicsocial
c6k5y,https://www.meetdapper.com?utm_campaign=youtube&#038;utm_source=youtubead&#038;utm_medium=youtube
i2m6p,https://www.meetdapper.com?utm_campaign=youtube&#038;utm_source=youtube&#038;utm_medium=description
0glor,https://www.cryptokitties.co/blog/post/bring-your-cryptokitties-to-dapper?utm_campaign=transfer&#038;utm_source=twitter&#038;utm_medium=organicsocial
lpc8h,https://meetdapper.com?utm_campaign=dappervideo2&#038;utm_source=twitter&#038;utm_medium=organicsocial
1guuw,https://meetdapper.com?utm_campaign=andres&#038;utm_source=twitter&#038;utm_medium=organicsocial
9ufup,https://www.cryptokitties.co/events?utm_campaign=ninja2&#038;utm_source=twitter&#038;utm_medium=organicsocial
4e8gv,https://www.cryptokitties.co/blog/post/play-with-dapper-and-win-exclusive-cats?utm_campaign=leaderboard&#038;utm_source=twitter&#038;utm_medium=organicsocial
018f4,https://www.cryptokitties.co/blog/post/cryptokitties-take-over-megacryptopolis?utm_campaign=mcp&#038;utm_source=twitter&#038;utm_medium=organicsocial
6ylj9,http://dsfsd?utm_campaign=fsdfs&#038;utm_source=sdfs&#038;utm_medium=sdfs&#038;utm_term=sdf&#038;utm_content=sdfs
8dvvx,https://www.cryptokitties.co/blog/post/11-dapp-ideas-for-you-to-steal?utm_campaign=ethny&#038;utm_source=twitter&#038;utm_medium=organicsocial
ethny,https://meetdapper.com?utm_campaign=ethy&#038;utm_source=twitter&#038;utm_medium=organicsocial
meetup,https://www.eventbrite.com/e/nft-dev-meetup-x-dapper-labs-opensea-quantstamp-superrare-unlock-tickets-61273128577?utm_source=NYC%20events&#038;utm_medium=in-person&#038;utm_campaign=east-meets-west
ndibe,https://meetdapper.com?utm_campaign=mch&#038;utm_source=twitter&#038;utm_medium=organicsocial
hzw3z,https://www.cryptokitties.co/blog/post/things-are-getting-cheezy-in-cryptokitties/?utm_campaign=cheeze&#038;utm_source=twitter&#038;utm_medium=organicsocial
pvx3x,https://www.cryptokitties.co/blog/post/things-are-getting-cheezy-in-cryptokitties/?utm_campaign=curdlin&#038;utm_source=twitter&#038;utm_medium=organicsocial
rwi7h,https://www.meetdapper.com?utm_campaign=etheremonlaunch&#038;utm_source=twitter&#038;utm_medium=organicsocial
consensus,https://chrome.google.com/webstore/detail/dapper/pghmmgdinmfblodenlenkcnmndlnffeo?utm_campaign=consensus&#038;utm_source=consensus&#038;utm_medium=swagbag
b00ca,https://www.meetdapper.com?utm_campaign=decentraland&#038;utm_source=twitter&#038;utm_medium=organicsocial
um8ib,https://www.meetdapper.com?utm_campaign=leaderboards&#038;utm_source=twitter&#038;utm_medium=organicsocial
q1a5w,https://www.cryptokitties.co/blog/post/play-with-dapper-and-win-exclusive-cats?utm_campaign=leaderboards&#038;utm_source=twitter&#038;utm_medium=organicsocial
couture,https://medium.com/dapperlabs/dapper-labs-x-the-fabricant-x-johanna-jaskowska-ss19-iridescence-3ebe00e76b06?source=friends_link&#038;sk=c522c13cadf3b2e434070a06bb289319
meetdapper,https://medium.com/dapperlabs/meet-dapper-a-smart-wallet-to-make-blockchain-safe-for-everyone-dde9a1d603c1?source=friends_link&#038;sk=482f45a7444f81ead040be350cbdba4e
dapperdownload,https://www.meetdapper.com?utm_campaign=public&#038;utm_source=twitter&#038;utm_medium=organicsocial&#038;utm_content=video
producthunt,https://www.meetdapper.com/install-chrome-extension?utm_campaign=producthunt&#038;utm_source=page&#038;utm_medium=organic
leaderboards,https://www.cryptokitties.co/leaderboards/scarlet-cup?utm_campaign=leaderboard&#038;utm_source=twitter&#038;utm_medium=organicsocial
lucidinstalls,https://www.meetdapper.com/install-chrome-extension?utm_campaign=lucidsight&#038;utm_source=lucidsight&#038;utm_medium=social
lucidinstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=lucidsight&#038;utm_source=lucidsight&#038;utm_medium=page
luciddle,https://www.meetdapper.com/install-chrome-extension?utm_campaign=lucidsight&#038;utm_source=lucidsight&#038;utm_medium=email
lucidinstalle,https://www.meetdapper.com/?utm_campaign=lucidsight&#038;utm_source=lucidsight&#038;utm_medium=email
owlinstalls,https://www.meetdapper.com/install-chrome-extension?utm_campaign=pixowl&#038;utm_source=pixowl&#038;utm_medium=social
owlinstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=pixowl&#038;utm_source=pixowl&#038;utm_medium=page
owlinstalle,https://www.meetdapper.com/install-chrome-extension?utm_campaign=pixowl&#038;utm_source=pixowl&#038;utm_medium=email
openseadls,https://www.meetdapper.com/install-chrome-extension?utm_campaign=opensea&#038;utm_source=opensea&#038;utm_medium=social
openseainstalls,https://www.meetdapper.com/?utm_campaign=opensea&#038;utm_source=opensea&#038;utm_medium=social
openseainstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=opensea&#038;utm_source=opensea&#038;utm_medium=page
openseainstalle,https://www.meetdapper.com/install-chrome-extension?utm_campaign=opensea&#038;utm_source=opensea&#038;utm_medium=email
guinstalls,https://www.meetdapper.com/install-chrome-extension?utm_campaign=godsunchained2&#038;utm_source=godsunchained2&#038;utm_medium=social
guinstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=godsunchained2&#038;utm_source=godsunchained2&#038;utm_medium=page
guinstalle,https://www.meetdapper.com/install-chrome-extension?utm_campaign=godsunchained2&#038;utm_source=godsunchained2&#038;utm_medium=email
bccinstalls,https://www.meetdapper.com/install-chrome-extension?utm_campaign=bcc&#038;utm_source=bcc&#038;utm_medium=social
bccinstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=bcc&#038;utm_source=bcc&#038;utm_medium=page
bccinstalle,https://www.meetdapper.com/install-chrome-extension?utm_campaign=bcc&#038;utm_source=bcc&#038;utm_medium=email
dragoninstalls,https://www.meetdapper.com/install-chrome-extension?utm_campaign=hyperdragons&#038;utm_source=hyperdragons&#038;utm_medium=social
dragoninstalle,https://www.meetdapper.com/install-chrome-extension?utm_campaign=hyperdragons&#038;utm_source=hyperdragons&#038;utm_medium=email
dragoninstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=hyperdragons&#038;utm_source=hyperdragons&#038;utm_medium=page
f1installs,https://www.meetdapper.com/install-chrome-extension?utm_campaign=f1&#038;utm_source=f1&#038;utm_medium=social
f1installp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=f1&#038;utm_source=f1&#038;utm_medium=page
f1installe,https://www.meetdapper.com/install-chrome-extension?utm_campaign=f1&#038;utm_source=f1&#038;utm_medium=email
oinkinstalle,https://www.meetdapper.com/install-chrome-extension?utm_campaign=cryptooink&#038;utm_source=cryptooink&#038;utm_medium=email
oinkinstalls,https://www.meetdapper.com/install-chrome-extension?utm_campaign=cryptooink&#038;utm_source=cryptooink&#038;utm_medium=social
oinkinstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=cryptooink&#038;utm_source=cryptooink&#038;utm_medium=page
mchinstallemail,https://www.meetdapper.com/install-chrome-extension?utm_campaign=mch&#038;utm_source=mch&#038;utm_medium=email
mchinstalle,https://www.meetdapper.com/install-chrome-extension/?utm_campaign=mch&#038;utm_source=mch&#038;utm_medium=email
mchinstalls,https://www.meetdapper.com/install-chrome-extension/?utm_campaign=mch&#038;utm_source=mch&#038;utm_medium=social
mchinstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=mch&#038;utm_source=mch&#038;utm_medium=page
seethruclub,https://seethruclub.com/?utm_campaign=seethruclub&#038;utm_source=organicsocial&#038;utm_medium=twitter
ethinstalls,https://www.meetdapper.com/install-chrome-extension/?utm_campaign=etheremon&#038;utm_source=etheremon&#038;utm_medium=social
ethinstallp,https://www.meetdapper.com/install-chrome-extension/?utm_campaign=etheremon&#038;utm_source=etheremon&#038;utm_medium=page
ethinstalle,https://www.meetdapper.com/install-chrome-extension/?utm_campaign=etheremon&#038;utm_source=etheremon&#038;utm_medium=email
dclinstalls,https://www.meetdapper.com/install-chrome-extension?utm_campaign=decentraland&#038;utm_source=decentraland&#038;utm_medium=social
dclinstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=decentraland&#038;utm_source=decentraland&#038;utm_medium=page
dclinstalle,https://www.meetdapper.com/install-chrome-extension?utm_campaign=decentraland&#038;utm_source=decentraland&#038;utm_medium=email
mcpinstalls,https://www.meetdapper.com/install-chrome-extension?utm_campaign=mcp&#038;utm_source=mcp&#038;utm_medium=social
mcpinstallp,https://www.meetdapper.com/install-chrome-extension?utm_campaign=mcp&#038;utm_source=mcp&#038;utm_medium=page
mcpinstalle,https://www.meetdapper.com/install-chrome-extension?utm_campaign=mcp&#038;utm_source=mcp&#038;utm_medium=email
kfeao,https://www.meetdapper.com?utm_campaign=lucidsight&#038;utm_source=lucidsight&#038;utm_medium=email
r044n,https://www.meetdapper.com?utm_campaign=lucidsight&#038;utm_source=lucidsight&#038;utm_medium=social
2wyvs,https://www.meetdapper.com?utm_campaign=lucidsight&#038;utm_source=lucidsight&#038;utm_medium=page
ja8pq,https://www.meetdapper.com?utm_campaign=pixowl&#038;utm_source=pixowl&#038;utm_medium=email
pqyea,https://www.meetdapper.com?utm_campaign=pixowl&#038;utm_source=pixowl&#038;utm_medium=social
wizzy,https://www.meetdapper.com?utm_campaign=pixowl&#038;utm_source=pixowl&#038;utm_medium=page
mnnvx,https://www.meetdapper.com?utm_campaign=opensea&#038;utm_source=opensea&#038;utm_medium=email
opensocial,https://www.meetdapper.com?utm_campaign=opensea&#038;utm_source=opensea&#038;utm_medium=social
opensea,https://www.meetdapper.com?utm_campaign=opensea&#038;utm_source=opensea&#038;utm_medium=page
lnvsv,https://www.meetdapper.com?utm_campaign=godsunchained2&#038;utm_source=godsunchained2&#038;utm_medium=email
gusocial,https://www.meetdapper.com?utm_campaign=godsunchained2&#038;utm_source=godsunchained2&#038;utm_medium=social
godsunchained,https://www.meetdapper.com?utm_campaign=godsunchained2&#038;utm_source=godsunchained2&#038;utm_medium=page
k2e15,https://www.meetdapper.com?utm_campaign=bcc&#038;utm_source=bcc&#038;utm_medium=email
ocyn4,https://www.meetdapper.com?utm_campaign=bcc&#038;utm_source=bcc&#038;utm_medium=social
cuties,https://www.meetdapper.com?utm_campaign=bcc&#038;utm_source=bcc&#038;utm_medium=page
kb0oc,https://www.meetdapper.com?utm_campaign=hyperdragons&#038;utm_source=hyperdragons&#038;utm_medium=email
hdsocial,https://www.meetdapper.com?utm_campaign=hyperdragons&#038;utm_source=hyperdragons&#038;utm_medium=social
hyperdragons,https://www.meetdapper.com?utm_campaign=hyperdragons&#038;utm_source=hyperdragons&#038;utm_medium=page
d0uwr,https://www.meetdapper.com?utm_campaign=mch&#038;utm_source=mch&#038;utm_medium=email
9hdx7,https://www.meetdapper.com?utm_campaign=mch&#038;utm_source=mch&#038;utm_medium=social
mchdapper,https://www.meetdapper.com?utm_campaign=mch&#038;utm_source=mch&#038;utm_medium=page
ethermonsocial,https://www.meetdapper.com?utm_campaign=etheremon&#038;utm_source=etheremon&#038;utm_medium=social
ethmn,https://www.meetdapper.com?utm_campaign=etheremon&#038;utm_source=etheremon&#038;utm_medium=email
etheremon,https://www.meetdapper.com?utm_campaign=etheremon&#038;utm_source=etheremon&#038;utm_medium=page
f1social,https://www.meetdapper.com?utm_campaign=f1&#038;utm_source=f1&#038;utm_medium=social
f1email,https://www.meetdapper.com?utm_campaign=f1&#038;utm_source=f1&#038;utm_medium=email
chrome,http://www.meetdapper.com/install-chrome-extension
iridescenceinstagram,https://www.instagram.com/johwska/
f1dapper,https://www.meetdapper.com?utm_campaign=f1&#038;utm_source=f1&#038;utm_medium=page
cryptooinkemail,https://www.meetdapper.com?utm_campaign=cryptooink&#038;utm_source=cryptooink&#038;utm_medium=email
crptnk,https://www.meetdapper.com?utm_campaign=cryptooink&#038;utm_source=cryptooink&#038;utm_medium=social
cryptooink,https://www.meetdapper.com?utm_campaign=cryptooink&#038;utm_source=cryptooink&#038;utm_medium=page
dctrlndemail,https://www.meetdapper.com?utm_campaign=decentraland&#038;utm_source=decentraland&#038;utm_medium=email
dctrlnd,https://www.meetdapper.com?utm_campaign=decentraland&#038;utm_source=decentraland&#038;utm_medium=social
decentraland,https://www.meetdapper.com?utm_campaign=decentraland&#038;utm_source=decentraland&#038;utm_medium=page
mcpemail,https://www.meetdapper.com?utm_campaign=mcp&#038;utm_source=mcp&#038;utm_medium=email
mcpdapper,https://www.meetdapper.com?utm_campaign=mcp&#038;utm_source=mcp&#038;utm_medium=social
megacryptopolis,https://www.meetdapper.com?utm_campaign=mcp&#038;utm_source=mcp&#038;utm_medium=page
faq2,https://www.meetdapper.com/faq/start?utm_campaign=faq2&#038;utm_source=social&#038;utm_medium=support
faq1,https://www.meetdapper.com/faq/start?utm_campaign=faq1&#038;utm_source=email&#038;utm_medium=support
prohun,https://meetdapper.com?utm_campaign=producthunt&#038;utm_source=producthunt&#038;utm_medium=producthunt
gitcoin,https://meetdapper.com?utm_campaign=gitcoin&#038;utm_source=gitcoin&#038;utm_medium=blog
a0g0b,http://vsdsd?utm_campaign=fsdf&#038;utm_source=fdsfsd&#038;utm_medium=dsfds&#038;utm_term=fsdf&#038;utm_content=dsf
newyork,https://meetdapper.com?utm_campaign=newyork&#038;utm_source=card&#038;utm_medium=live
nyc2019,https://meetdapper.com?utm_campaign=nyc2019&#038;utm_source=live&#038;utm_medium=card
iridescence,https://portion.io/index.html#exchange?ID=0xe199a61aa840bc6672ea04415a23e67165931795&#038;utm_campaign=iridescence&#038;utm_source=email_image
tkn2019,https://www.meetdapper.com?utm_campaign=tkn2019&#038;utm_source=tokensummit
usv2019,https://www.meetdapper.com/install-chrome-extension
ll8ws,https://chrome.google.com/webstore/detail/dapper/pghmmgdinmfblodenlenkcnmndlnffeo?utm_campaign=&#038;utm_source=card
le2vz,https://chrome.google.com/webstore/detail/dapper/pghmmgdinmfblodenlenkcnmndlnffeo?utm_campaign=usv&#038;utm_source=card&#038;utm_medium=live
jsd1a,https://www.meetdapper.com?utm_campaign=usv&#038;utm_source=cards&#038;utm_medium=live
c4yx5,http://www.meetdapper.com?utm_campaign=cards&#038;utm_source=live
nuump,http://www.meetdapper.com?utm_campaign=cards&#038;utm_source=
7nhi8,https://www.cryptokitties.co/?utm_campaign=dsfds&#038;utm_source=fsd&#038;utm_medium=fds
lxayk,http://dgs?utm_campaign=hgj&#038;utm_source=gkk&#038;utm_medium=kgk&#038;utm_term=kg&#038;utm_content=kgk
nxo3z,https://www.cryptokitties.co/?utm_campaign=&#038;utm_source=
ivhp4,http://cryptokitties.co/kitty/12?utm_campaign=test&#038;utm_source=google
aje1z,http://cryptokitties.co?utm_campaign=lilbub&#038;utm_source=google&#038;utm_medium=blog
pngp9,https://www.cryptokitties.co/?utm_campaign=gods-unchained&#038;utm_source=facebook&#038;utm_medium=post
29viw,http://dsfsd?utm_campaign=&#038;utm_source=sfs&#038;utm_term=fsdfs&#038;utm_content=sfsd
j9khf,http://dsfsd?utm_campaign=fsfds&#038;utm_source=sfs&#038;utm_medium=sfsd&#038;utm_term=fsdfs&#038;utm_content=sfsd
nvp9i,http://cryptokitties.co?utm_campaign=lilbub&#038;utm_source=cryptokitties.co&#038;utm_medium=blog
zu41c,https://www.cryptokitties.co?utm_campaign=lilbub&#038;utm_source=
vbbos,https://www.cryptokitties.co?utm_campaign=dapperlabs&#038;utm_source=dapperlabs.com&#038;utm_medium=website
76rd9,https://www.cryptokitties.co?utm_campaign=lilbub&#038;utm_source=google
qax3e,https://www.cryptokitties.co?utm_campaign=dapperlabs&#038;utm_source=cryptokitties.co
301tg,https://www.cryptokitties.co?utm_campaign=lilbub&#038;utm_source=cryptokitties.co&#038;utm_medium=blog
m8fnz,http://?utm_campaign=&#038;utm_source=
vga56,https://www.cryptokitties.co/?utm_campaign=test&#038;utm_source=
uimrs,https://cryptokittties.com?utm_campaign=&#038;utm_source=google&#038;utm_medium=email&#038;utm_term=bub
0gxgj,https://cryptokittties.com?utm_campaign=&#038;utm_source=google&#038;utm_term=bub
yldl7,https://cryptokittties.com?utm_campaign=lilbub&#038;utm_source=google&#038;utm_medium=email&#038;utm_term=bub
lk5ne,http://apple.com?a=13
2iujy,http://apple.com?a=12
chzwiz,https://cheezewizards.com/
andrewooo,https://docs.google.com/spreadsheets/d/1azVsZ7HUXo4CZszRrqJCWunR6l1TEZNxWJtGQPqaaqo/edit#gid=0
youtube,https://www.youtube.com/channel/UCPwvf7JOfZoqMw6TBp-a4GQ
6,http://apple.com?utm_campaign=test+camp2&#038;utm_source=google&#038;utm_medium=social+media&#038;utm_term=hello+
5,http://apple.com?utm_campaign=test+campaign+3&#038;utm_source=google&#038;utm_medium=banner&#038;utm_term=hello+
4,http://apple.com?utm_campaign=test+campaign+3&#038;utm_source=twitter&#038;utm_medium=email
3,https://google.com
2,http://dapperlabs.com